"","DPR_std","OCR_std","GSR_std","Player","Squad","Comp","Pos","Cluster","Min_Playing_Time","Overall_Rating"
"98",0.663533288618015,0.296019545820922,0.0106772207390187,"Pau Cubarsí","Barcelona","La Liga","DF",2,2618,0.346283528083773
"99",0.770177513273052,0.0931334835181568,0.0486220052699274,"César Tárrega","Valencia","La Liga","DF",2,3026,0.345814670034148
"100",0.0857817085432568,0.476480425139046,0.427824260750867,"Bryan Zaragoza","Osasuna","La Liga","FW,MF",1,1836,0.345059588005025
"101",0.354669071018998,0.646994658753669,0.0846617203800388,"Luis Milla","Getafe","La Liga","MF",2,2875,0.344408689998026
"102",0.592639821418297,0.276537874499822,0.105011389189815,"Kike Salas","Sevilla","La Liga","DF",2,2238,0.344357148523779
"103",0.754698863693619,0.113205588315081,0.0449024530320827,"Aurélien Tchouaméni","Real Madrid","La Liga","DF,MF",2,2689,0.343925518395727
"104",0.608424438233931,0.242081275900934,0.109838165805412,"Martín Zubimendi","Real Sociedad","La Liga","MF",2,2962,0.342820006804277
"105",0.117875238429144,0.395653163183806,0.446128535540192,"Iván Sánchez","Valladolid","La Liga","MF,FW",1,1404,0.342336255985788
"106",0.661735850629733,0.148457550455131,0.118701323754582,"Martin Valjent","Mallorca","La Liga","DF",2,2763,0.341346403092074
"107",0.502882023038414,0.324769188077008,0.159834818207813,"Samu Costa","Mallorca","La Liga","MF",2,2649,0.340264168691541
"108",0.46821455737024,0.255233729952081,0.255013825944821,"Adrià Pedrosa","Sevilla","La Liga","DF",2,2298,0.339306266452797
"109",0.432238662714582,0.369052492337514,0.201481932965481,"Javier Guerra","Valencia","La Liga","MF",2,2581,0.338264500431761
"110",0.599822616915107,0.170648597424707,0.163568964950463,"Jon Aramburu","Real Sociedad","La Liga","DF",2,2460,0.337853711927979
"111",0.243898544707694,0.313117200913286,0.404647595143401,"Sandro Ramírez","Las Palmas","La Liga","FW,MF",1,2034,0.33706710358017
"112",0.414738015678991,0.317781946567241,0.256833487645424,"Javi Hernández","Leganés","La Liga","DF",2,2389,0.335809914542759
"113",0.387227987166935,0.26296232165943,0.331160302519606,"Romain Perraud","Betis","La Liga","DF",2,2002,0.334747888214872
"114",0.722561946698171,0.0925767632843202,0.0701260364482033,"Cristhian Mosquera","Valencia","La Liga","DF",2,3319,0.334005441250978
"115",0.236493394417822,0.43242582110174,0.338770672932639,"Isaac Palazón Camacho","Rayo Vallecano","La Liga","MF,FW",1,2162,0.333857343101637
"116",0.345162944339718,0.42976414708377,0.238492017846139,"Luka Modrić","Real Madrid","La Liga","MF",2,1827,0.332701777314289
"117",0.124009024157438,0.646932950523995,0.287417949685359,"Oliver McBurnie","Las Palmas","La Liga","FW",1,1837,0.332193234950514
