"","DPR_std","OCR_std","GSR_std","Player","Squad","Comp","Pos","Cluster","Min_Playing_Time","Overall_Rating"
"1",0.32109484827989,0.404788987898549,0.948874963061438,"Bradley Barcola","Paris S-G","Ligue 1","FW",1,2181,0.638155133643899
"2",0.574250149658508,0.346061695493276,0.714931471244956,"Achraf Hakimi","Paris S-G","Ligue 1","DF",1,2066,0.58338303121723
"3",0.367360796203602,0.383411837665992,0.745019894251122,"Désiré Doué","Paris S-G","Ligue 1","FW,MF",1,1730,0.549497780696326
"4",0.106586541188383,0.366360199603409,0.900190212999234,"Ousmane Dembélé","Paris S-G","Ligue 1","FW",1,1730,0.546002724211888
"5",0.0986481679743758,0.309678874208621,0.908686809943615,"Khvicha Kvaratskhelia","Paris S-G","Ligue 1","FW,MF",1,1178,0.533593731064754
"6",0.0740608852031719,0.309678874208621,0.908686809943615,"Khvicha Kvaratskhelia","Paris S-G","Ligue 1","FW",1,916,0.526767322719863
"7",0.0986481679743758,0.234139307795873,0.908686809943615,"Khvicha Kvaratskhelia","Paris S-G","Ligue 1","FW,MF",1,1178,0.514653083933406
"8",0.0740608852031719,0.234139307795873,0.908686809943615,"Khvicha Kvaratskhelia","Paris S-G","Ligue 1","FW",1,916,0.507826675588515
"9",0.415642261849875,0.419765403529661,0.600684899603828,"Luis Henrique","Marseille","Ligue 1","DF,FW",1,2613,0.503946287953531
"10",0.145131974660622,0.314859469370633,0.757684818660609,"Malick Fofana","Lyon","Ligue 1","FW",1,1589,0.476582582336573
"11",0.289251122139923,0.611541894654333,0.511870995634008,"Junya Ito","Reims","Ligue 1","FW,MF",1,2690,0.475054149361036
"12",0.0443301942655455,0.315340817722182,0.805487081018865,"Irvin Cardona","Saint-Étienne","Ligue 1","FW",1,1063,0.471261291613011
"13",0.199682601013303,0.758086142294667,0.478130713303137,"Moses Simon","Nantes","Ligue 1","FW,MF",1,2609,0.471017925774558
"14",0.255110046358997,0.545180623327705,0.557594697617349,"Dilane Bakwa","Strasbourg","Ligue 1","MF,DF",1,2497,0.470500237268065
"15",0.137822740866806,0.216805614888449,0.79441755665486,"Ernest Nuamah","Lyon","Ligue 1","FW,MF",1,1052,0.467291382259772
"16",0.33519683627025,0.529384032647233,0.5028127028847,"Maghnes Akliouche","Monaco","Ligue 1","FW,MF",1,2406,0.462938311357972
"17",0.474839483203343,0.365263267570535,0.505527443552865,"Diego Moreira","Strasbourg","Ligue 1","DF,MF",1,2568,0.461837671722379
"18",0.607632174797267,0.291771339747958,0.419408769116975,"Vanderson","Monaco","Ligue 1","DF",2,2064,0.459029375933537
"19",0.238327907670043,0.411555467007629,0.612601589692792,"Mason Greenwood","Marseille","Ligue 1","FW,MF",1,2804,0.458278396134625
"20",0.148104510613486,0.30929636382298,0.709165538166845,"Osame Sahraoui","Lille","Ligue 1","FW,MF",1,1293,0.453130229177987
"21",0.57963127538505,0.458109904389989,0.297808108930899,"Adrien Thomasson","Lens","Ligue 1","MF",2,2615,0.45278769268174
"22",0.489432185370393,0.340381249800332,0.483273090245282,"Adrien Truffert","Rennes","Ligue 1","DF,MF",1,2752,0.449154672050945
"23",0.198096687442316,0.70324053872241,0.458883750485434,"Lassine Sinayoko","Auxerre","Ligue 1","FW,MF",1,2299,0.447748437751512
"24",0.759493886847045,0.355154063688749,0.150235903057254,"Guela Doué","Strasbourg","Ligue 1","DF",2,2717,0.446725214911393
"25",0.17277827183742,0.562576310350041,0.544142748139013,"Rayan Cherki","Lyon","Ligue 1","FW,MF",1,2041,0.44565918440754
"26",0.430542254381749,0.533064294997197,0.395793796034151,"Jonathan Clauss","Nice","Ligue 1","DF,MF",1,2303,0.439860294850023
"27",0.145113678565985,0.275881821083468,0.700237271954185,"Rémy Cabella","Lille","Ligue 1","FW,MF",1,1011,0.439710788638043
"28",0.00691951171277531,1,0.393329695940074,"Akor Adams","Montpellier","Ligue 1","FW",1,1075,0.438162206067105
"29",0.249991634744614,0.597647109038611,0.457075555105514,"Zuriko Davitashvili","Saint-Étienne","Ligue 1","FW,MF",1,2778,0.434827460179171
"30",0.420673290898859,0.378278461059652,0.464800227238746,"Lorenz Assignon","Rennes","Ligue 1","DF,MF",1,2357,0.430854530324614
"31",0.0579419067818419,0.33699132877696,0.698959839455806,"Amine Gouiri","Marseille","Ligue 1","MF,FW",1,1037,0.430228451363622
"32",0.0426061231182763,0.33699132877696,0.698959839455806,"Amine Gouiri","Marseille","Ligue 1","FW,MF",1,1048,0.425970627408426
"33",0.139440094117282,0.237284658701608,0.673929562158901,"Mitchel Bakker","Lille","Ligue 1","FW,DF",1,1139,0.416050499384189
"34",0.138135628739858,0.383157791718325,0.593352339975454,"Romain Del Castillo","Brest","Ligue 1","FW",1,1259,0.414262280913889
"35",0.269819858378685,0.243964755372174,0.589395924645545,"Quentin Merlin","Marseille","Ligue 1","DF",1,1589,0.414056134532054
"36",0.531873262600745,0.25038782072281,0.407760458439466,"Nuno Mendes","Paris S-G","Ligue 1","DF",2,1676,0.413957748518334
"37",0.195693478884425,0.531032688049678,0.479834043136283,"Ludovic Blas","Rennes","Ligue 1","MF,FW",1,2293,0.413782763648337
"38",0.079121737504346,0.302655314586643,0.667674172105579,"Shavy Babicka","Toulouse","Ligue 1","MF,FW",1,1186,0.412744456400673
"39",0.848396382029725,0.225558974332043,0.0475954316734399,"Alexsandro Ribeiro","Lille","Ligue 1","DF",2,2700,0.412423416620657
"40",0.40450964934358,0.74796029235026,0.144012802885456,"Sinaly Diomande","Auxerre","Ligue 1","DF",2,1945,0.411330074878981
"41",0.573178660313145,0.307928766860251,0.303426401757356,"Fabián Ruiz Peña","Paris S-G","Ligue 1","MF",2,1923,0.41122726290732
"42",0.0579419067818419,0.258714592231806,0.698959839455806,"Amine Gouiri","Marseille","Ligue 1","MF,FW",1,1037,0.41060149140208
"43",0.197766468602479,0.815464090734918,0.319055339120487,"Gaëtan Perrin","Auxerre","Ligue 1","MF,FW",1,2691,0.409849306723108
"44",0.497693785393431,0.345293901751371,0.357812535189083,"Corentin Tolisso","Lyon","Ligue 1","MF",2,2329,0.409669972291028
"45",0.241144713431516,0.471108039693273,0.474615077475895,"Issa Soumaré","Le Havre","Ligue 1","FW,MF",1,1902,0.408915063616627
"46",0.187316127095213,0.505233871942575,0.486727259471659,"Yann Gboho","Toulouse","Ligue 1","MF,FW",1,2333,0.408239124455871
"47",0.0749197460953367,0.310589368517385,0.655938759579188,"Ado Onaiwu","Auxerre","Ligue 1","MF,FW",1,957,0.408032506017902
"48",0.478761029918338,0.271765609805469,0.434349456023656,"Adrien Rabiot","Marseille","Ligue 1","MF",2,2485,0.407639395079635
"49",0.212297370847837,0.329530630833338,0.562527155526637,"Eliesse Ben Seghir","Monaco","Ligue 1","MF,FW",1,1750,0.406868321892138
"50",0.0426061231182763,0.258714592231806,0.698959839455806,"Amine Gouiri","Marseille","Ligue 1","FW,MF",1,1048,0.406343667446884
"51",0.712401991615866,0.256767107668573,0.160109976443843,"Benjamin André","Lille","Ligue 1","MF",2,2692,0.404623445057288
"52",0.550660173308157,0.302601739707357,0.306155760010918,"João Neves","Paris S-G","Ligue 1","MF,DF",2,1844,0.401788552455643
"53",0.0933398872010624,0.302470768680907,0.635427975776227,"Georges Mikautadze","Lyon","Ligue 1","FW",1,1449,0.401437689162741
"54",0.566123888706843,0.340385398542368,0.252234593818635,"Vitinha","Paris S-G","Ligue 1","MF",2,2042,0.400243052751321
"55",0.359430383706824,0.524999229165405,0.35508998850152,"Gabriel Suazo","Toulouse","Ligue 1","DF",1,2163,0.398897774639862
"56",0.548793528370298,0.370596443243788,0.239112589071861,"Léo Pétrot","Saint-Étienne","Ligue 1","DF",2,2634,0.397253941079965
"57",0.546112676016046,0.573395682396177,0.0745392837336754,"Nicolas Pallois","Nantes","Ligue 1","DF",2,2017,0.396643382346198
"58",0.0848799966781345,0.365362447740636,0.596223486136402,"Badredine Bouanani","Nice","Ligue 1","MF,FW",1,1099,0.396368523016843
"59",0.238124488659456,0.553334468614535,0.404229324701516,"Evann Guessand","Nice","Ligue 1","FW,MF",1,2565,0.395498350784792
"60",0.437596193555722,0.346214172611986,0.392715921330471,"Caio Henrique Oliveira Silva","Monaco","Ligue 1","DF",1,1929,0.393516711288311
"61",0.593209916083171,0.21524015980267,0.294936236794031,"Warren Zaïre-Emery","Paris S-G","Ligue 1","MF,DF",2,2050,0.391086110194409
"62",0.0499301460063616,0.206002333358558,0.690319856928246,"Mika Biereth","Monaco","Ligue 1","FW",1,1228,0.391085329536158
"63",0.634928023175626,0.207849223858075,0.247788666674601,"Michael Amir Murillo","Marseille","Ligue 1","DF",2,2437,0.389870136801435
"64",0.201671449762066,0.4965024949852,0.443058032233966,"Josué Casimir","Le Havre","Ligue 1","FW,MF",1,1997,0.389440071915745
"65",0.158246324529794,0.343253388532898,0.549379194612713,"Sofiane Diop","Nice","Ligue 1","MF,FW",1,1064,0.389101549254997
"66",0.668284356473571,0.308000476619979,0.119847365419412,"Pierre Højbjerg","Marseille","Ligue 1","MF",2,2664,0.387743604862167
"67",0.0754204146263684,0.286868736502635,0.625007159781646,"Arnaud Nordin","Montpellier","Ligue 1","FW",1,1166,0.387635819346397
"68",0.261102394932669,0.333515202571431,0.49016035206077,"Takumi Minamino","Monaco","Ligue 1","MF,FW",1,2231,0.387287839279332
"69",0.52997742398287,0.34667673985163,0.248345790232778,"Gideon Mensah","Auxerre","Ligue 1","DF",2,2280,0.386380810947554
"70",0.0901543773944204,0.224796933180467,0.645377591920765,"Angelo Fulgini","Lens","Ligue 1","MF,FW",1,1045,0.385769934006846
"71",0.572162570491181,0.516920533501382,0.0561493569100279,"Mark McKenzie","Toulouse","Ligue 1","DF",2,2496,0.38544393795075
"72",0.247698097044878,0.248150357513485,0.538556951949426,"Ruben Aguilar","Lens","Ligue 1","DF,MF",1,1124,0.384986959924825
"73",0.417204187561096,0.464641216970763,0.281175988810557,"Aron Dønnum","Toulouse","Ligue 1","DF,MF",2,2689,0.384859297358421
"74",0.48594420002687,0.428857906227383,0.21186208257202,"Florent Hanin","Angers","Ligue 1","DF",2,2672,0.379215792868742
"75",0.219796176134188,0.305768589630899,0.511831634287139,"Lee Kang-in","Paris S-G","Ligue 1","FW,MF",1,1663,0.379083111535335
"76",0.241068588791523,0.403384854223338,0.44229064874176,"Keito Nakamura","Reims","Ligue 1","FW,MF",1,2649,0.376668230777778
"77",0.494235190916771,0.371912275932393,0.237723579405872,"Kenny Lala","Brest","Ligue 1","DF",2,2686,0.375594761836613
"78",0.235505981321653,0.32345059328622,0.485601608209183,"Ali Abdi","Nice","Ligue 1","DF,MF",1,1393,0.375507670718945
"79",0.231250531280248,0.23639687370526,0.529953683238604,"Florian Sotoca","Lens","Ligue 1","FW,MF",1,1794,0.373415923186617
"80",0.132044709330368,0.392841382839102,0.503677802020868,"Mohamed Ali Cho","Nice","Ligue 1","FW,MF",1,1621,0.372706750553054
"81",0.390392401301938,0.609583324801631,0.157498704363787,"Elisha Owusu","Auxerre","Ligue 1","MF",2,2344,0.372572244794393
"82",0.331623153405167,0.379182994557821,0.390963687029215,"Ki-Jana Hoever","Auxerre","Ligue 1","DF",1,2124,0.371534524552202
"83",0.576235783985708,0.420395300294446,0.0850843940127522,"Mickael Nade","Saint-Étienne","Ligue 1","DF",2,2306,0.370405271697265
"84",0.101802648679934,0.312326489372359,0.558484779570204,"Abdallah Sima","Brest","Ligue 1","FW,MF",1,1238,0.369970381468803
"85",0.442800267815242,0.157470505525475,0.453499629847683,"Thomas Meunier","Lille","Ligue 1","DF",2,1928,0.368691296732122
"86",0.167591813176802,0.18481619972938,0.58353305138621,"Ulisses Garcia","Marseille","Ligue 1","DF",1,930,0.368077703319828
"87",0.072567584881357,0.405271309371528,0.521761472163246,"Mama Samba Baldé","Brest","Ligue 1","FW",1,1149,0.367838848050846
"88",0.170608375060342,0.437512275138451,0.445917662329992,"Hamed Junior Traorè","Auxerre","Ligue 1","MF",1,2093,0.367373295259462
"89",0.395004786149928,0.479359248547287,0.235670794845767,"Himad Abdelli","Angers","Ligue 1","MF,FW",2,2842,0.364955067943356
"90",0.566123888706843,0.204576734182078,0.252234593818635,"Vitinha","Paris S-G","Ligue 1","MF",2,2042,0.363274998660912
"91",0.0671064135585469,0.221250347898229,0.612377544061924,"Matias Fernandez-Pardo","Lille","Ligue 1","FW,MF",1,1065,0.362918085952411
"92",0.471551335845807,0.369587697666591,0.227707754626069,"Hicham Boudaoui","Nice","Ligue 1","MF",2,2435,0.362667588489205
