"","DPR_std","OCR_std","GSR_std","Player","Squad","Comp","Pos","Cluster","Min_Playing_Time","Overall_Rating"
"48",0.279560238054798,0.60771628090537,0.412301687390457,"Ismaila Sarr","Crystal Palace","Premier League","MF",1,2711,0.424445260853088
"49",0.0993844536328597,0.284553148342926,0.689680581332919,"Simon Adingra","Brighton","Premier League","FW,MF",1,1097,0.424209999132139
"50",0.883714018889293,0.236689620791569,0.0258617843280742,"Max Kilman","West Ham","Premier League","DF",2,3348,0.42217580861744
"51",0.472063630406186,0.533786863510229,0.270103846127305,"Enzo Fernández","Chelsea","Premier League","MF",2,2947,0.421671622646542
"52",0.290901906108313,0.677917672916911,0.358417309344414,"Cole Palmer","Chelsea","Premier League","MF,FW",1,3191,0.419783259246914
"53",0.273185171795398,0.516447548946466,0.450258760316027,"Mohammed Kudus","West Ham","Premier League","FW,MF",1,2590,0.417692134987383
"54",0.536640858444492,0.457093157420697,0.243607892363011,"Nélson Semedo","Wolves","Premier League","DF",2,2886,0.417493215577076
"55",0.209716144744906,0.567096328355754,0.460108170478191,"Justin Kluivert","Bournemouth","Premier League","MF",1,2340,0.417415384889854
"56",0.703890094043307,0.218233173844791,0.240045230327992,"Valentino Livramento","Newcastle Utd","Premier League","DF",2,2840,0.417366356436434
"57",0.727921252472213,0.448102893797627,0.0229720187215544,"Dara O'Shea","Ipswich Town","Premier League","DF",2,3122,0.41721100245749
"58",0.7485108482895,0.300746265115005,0.11124032776759,"Ryan Gravenberch","Liverpool","Premier League","MF",2,3160,0.414601681692039
"59",0.518065275897179,0.49408126481487,0.218888968800015,"Neco Williams","Nott'ham Forest","Premier League","DF",2,2594,0.411998517758122
"60",0.102527815142697,0.602278777353094,0.488455564694438,"Omar Marmoush","Manchester City","Premier League","FW,MF",1,1175,0.409846476074522
"61",0.222077225208354,0.487309242218553,0.479068715711977,"Anthony Gordon","Newcastle Utd","Premier League","FW,MF",1,2434,0.409783862850622
"62",0.541979198201174,0.432152140781482,0.220886144464866,"Alexis Mac Allister","Liverpool","Premier League","MF",2,2599,0.405253509562735
"63",0.54140293783659,0.439999636106458,0.21276029278941,"Declan Rice","Arsenal","Premier League","MF",2,2825,0.404458449296988
"64",0.758330071862772,0.300384495533505,0.0668934519558138,"Dean Huijsen","Bournemouth","Premier League","DF",2,2427,0.403628111434139
"65",0.140565962226279,0.509421944910413,0.499955480903128,"Alexander Isak","Newcastle Utd","Premier League","FW",1,2756,0.402548248908201
"66",0.442411561665901,0.329796900492922,0.417236529792129,"Bernardo Silva","Manchester City","Premier League","MF,FW",1,2670,0.402301674428263
"67",0.657807538187162,0.196513954334619,0.265004207140728,"Marc Cucurella","Chelsea","Premier League","DF",2,2988,0.40155170599153
"68",0.267778539613964,0.739123429549816,0.299683246234766,"Morgan Gibbs-White","Nott'ham Forest","Premier League","MF",1,2803,0.401009625088272
"69",0.0672442779536983,0.602278777353094,0.488455564694438,"Omar Marmoush","Manchester City","Premier League","FW",1,1448,0.400050361760242
"70",0.151477907673236,0.472475013918805,0.504019631024704,"Adama Traoré","Fulham","Premier League","FW,MF",1,1772,0.398230579140224
"71",0.0542493999504762,0.54659279809575,0.511138058494172,"Gonçalo Guedes","Wolves","Premier League","MF,FW",1,995,0.393177435281094
"72",0.664396461189057,0.368410567755683,0.0901131332935111,"Marc Guéhi","Crystal Palace","Premier League","DF",2,3059,0.392758799193799
"73",0.566841143809856,0.372835965418089,0.198552673495607,"James Justin","Leicester City","Premier League","DF",2,2912,0.391499330489133
"74",0.594281048982157,0.389323860716183,0.152253154570701,"Ola Aina","Nott'ham Forest","Premier League","DF",2,2995,0.3914243775065
"75",0.276902707033197,0.580395056981763,0.35326192279897,"Morgan Rogers","Aston Villa","Premier League","FW,MF",1,3114,0.38901249500964
"76",0.472795395524643,0.374628318889914,0.30125906638201,"Keane Lewis-Potter","Brentford","Premier League","DF,FW",2,3093,0.389002249886499
"77",0.762934936162472,0.278151838926004,0.0350945480617559,"Maxence Lacroix","Crystal Palace","Premier League","DF",2,3116,0.388815817767204
"78",0.79635358735303,0.251665074450742,0.0161445380756649,"Illia Zabarnyi","Bournemouth","Premier League","DF",2,3109,0.388504365579122
"79",0.224574126057093,0.285815768146558,0.537869274062449,"Ian Maatsen","Aston Villa","Premier League","DF",1,1139,0.387686654471302
"80",0.519007232706022,0.379775182634495,0.235543731385881,"Trent Alexander-Arnold","Liverpool","Premier League","DF",2,2365,0.386796929735875
"81",0.577898513243862,0.425295083466064,0.12719993725278,"Lewis Cook","Bournemouth","Premier League","MF,DF",2,2978,0.386408096353512
"82",0.172261896390627,0.410444135664189,0.496603636634812,"Kevin De Bruyne","Manchester City","Premier League","MF,FW",1,1702,0.384949990456125
"83",0.528695084606674,0.421938899365411,0.178995952267644,"Ryan Christie","Bournemouth","Premier League","MF",2,2117,0.383287857000091
"84",0.174864697053288,0.323206811956548,0.535626585064709,"Brennan Johnson","Tottenham","Premier League","FW",1,2177,0.38220299587089
"85",0.102972449461019,0.223603865596375,0.625329650260244,"David Brooks","Bournemouth","Premier League","FW,MF",1,960,0.379574541168203
"86",0.453473498821507,0.343752044677277,0.319136086859205,"Lucas Digne","Aston Villa","Premier League","DF",2,2351,0.37891152378295
"87",0.48943661440366,0.342204271210982,0.269272018779646,"Kyle Walker-Peters","Southampton","Premier League","DF",2,2918,0.376108585323656
"88",0.229344272463172,0.51943003495419,0.386044804156395,"Marcus Tavernier","Bournemouth","Premier League","FW,MF",1,1939,0.375983258346744
"89",0.0401010281766629,0.190681482565484,0.671978536218841,"Marcus Rashford","Manchester Utd","Premier League","FW,MF",1,978,0.375864682036266
"90",0.222993517711341,0.374348022719907,0.465540999450023,"Kevin Schade","Brentford","Premier League","FW",1,2293,0.375334610956012
"91",0.0965588388176362,0.53809270393294,0.452477496771015,"Dwight McNeil","Everton","Premier League","MF,FW",1,1371,0.375127304811945
"92",0.403420562447173,0.460809146608343,0.3127353142056,"Dominik Szoboszlai","Liverpool","Premier League","MF",1,2491,0.375040899616103
"93",0.480493165842405,0.404131182154011,0.225216778165923,"Mateus Fernandes","Southampton","Premier League","MF",2,2909,0.374774586910318
"94",0.802034546332556,0.169460087745038,0.0346485015162216,"Joachim Andersen","Fulham","Premier League","DF",2,2583,0.374528472006215
"95",0.473380091653583,0.429458170305561,0.21019971831983,"Wilfred Ndidi","Leicester City","Premier League","MF",2,2324,0.373862207360089
"96",0.126138887156137,0.254673384150505,0.577444424354513,"Harry Wilson","Fulham","Premier League","FW,MF",1,1162,0.371213047523234
"97",0.107793154586687,0.259785723354107,0.583162989789371,"Leon Bailey","Aston Villa","Premier League","FW,MF",1,1139,0.370098401989271
"98",0.747868531737799,0.197486590964789,0.0593656111162057,"Dan Burn","Newcastle Utd","Premier League","DF",2,3330,0.36898081927357
"99",0.46089033840487,0.340045266909381,0.281122947105723,"Joelinton","Newcastle Utd","Premier League","MF,FW",2,2393,0.3681855517572
"100",0.511749924863197,0.267893315996494,0.277648564730926,"Pervis Estupiñán","Brighton","Premier League","DF",2,2402,0.367483241511566
"101",0.19041117016985,0.300528424834971,0.505824037921364,"Stephy Mavididi","Leicester City","Premier League","FW",1,1615,0.366777440105385
"102",0.624367481234782,0.31631983300619,0.101810479698025,"Carlos Baleba","Brighton","Premier League","MF",2,2661,0.366656253511096
"103",0.088017128310363,0.425121238514302,0.498678394507122,"Darwin Núñez","Liverpool","Premier League","FW",1,1133,0.366218900145557
"104",0.45352812070919,0.532614193456576,0.12480624551015,"Youri Tielemans","Aston Villa","Premier League","MF",2,3026,0.365687722930026
"105",0.692648422240827,0.280023918708927,0.0469500815716937,"James Tarkowski","Everton","Premier League","DF",2,2922,0.365500630028024
"106",0.766219184385052,0.115995880250182,0.0910798269999293,"Jan Bednarek","Southampton","Premier League","DF",2,2531,0.364600120167561
"107",0.36052511538247,0.494708921261802,0.259584061284714,"Leif Davis","Ipswich Town","Premier League","DF",2,2743,0.36346704497452
"108",0.639280483912008,0.25060847783373,0.126258846403669,"Noussair Mazraoui","Manchester Utd","Premier League","DF",2,2838,0.362795235860653
"109",0.681740364923928,0.278009490506096,0.052965542354815,"Jan Paul van Hecke","Brighton","Premier League","DF",2,2958,0.362644058052854
"110",0.10266192191055,0.530928273848833,0.416284548017503,"Ollie Watkins","Aston Villa","Premier League","FW",1,2598,0.357955973538143
"111",0.20113824493473,0.498692302343475,0.37518282338269,"Martin Ødegaard","Arsenal","Premier League","MF",1,2325,0.357829652626677
"112",0.0755486214095674,0.26522249744929,0.565341549548386,"Christopher Nkunku","Chelsea","Premier League","FW",1,921,0.354104257469372
"113",0.212321837798456,0.48826806550712,0.362222101891578,"Omari Hutchinson","Ipswich Town","Premier League","MF,FW",1,2583,0.352208347152032
"114",0.698425143628797,0.169840226575606,0.0878931310767718,"Fabian Schär","Newcastle Utd","Premier League","DF",2,2934,0.351412222464968
"115",0.352801263222967,0.367536367226241,0.341702956350791,"Iliman Ndiaye","Everton","Premier League","FW",1,2430,0.351261708366617
"116",0.207907076478027,0.485713145767144,0.363085702723228,"Yoane Wissa","Brentford","Premier League","FW",1,2919,0.350749311212897
"117",0.490868369746202,0.362606714463433,0.172352395394514,"Vitaliy Mykolenko","Everton","Premier League","DF",2,3082,0.349982069720623
"118",0.208231119411206,0.426332632821871,0.391625598937704,"James Maddison","Tottenham","Premier League","MF",1,1809,0.34941036739977
"119",0.134792704308785,0.438050691521041,0.427652670188626,"João Pedro","Brighton","Premier League","FW,MF",1,1948,0.348950267036866
"120",0.668941923231365,0.216362933616749,0.0750578678683377,"Taylor Harwood-Bellis","Southampton","Premier League","DF",2,2825,0.348157236252136
"121",0.500783530442995,0.344074610033592,0.161898841166586,"Sandro Tonali","Newcastle Utd","Premier League","MF",2,2630,0.345376868462185
"122",0.688804325891283,0.195262044317855,0.0572272834971657,"Levi Colwill","Chelsea","Premier League","DF",2,3149,0.344328416211368
"123",0.472520872517875,0.246796757172861,0.266774335887774,"Djed Spence","Tottenham","Premier League","DF",2,1792,0.34262383594895
"124",0.278233161872318,0.287980220539855,0.407161630453668,"Mikel Merino","Arsenal","Premier League","MF,FW",1,1586,0.341482635914866
"125",0.0949790513825256,0.354776684976433,0.475668228402446,"Diogo Jota","Liverpool","Premier League","FW",1,1196,0.339661644747256
"126",0.463530735516396,0.337920593953687,0.186232024199791,"Lewis Hall","Newcastle Utd","Premier League","DF",2,2189,0.337079480604199
"127",0.605875602453019,0.267448464938326,0.0737852083979582,"Toti Gomes","Wolves","Premier League","DF",2,2614,0.33672303904331
"128",0.521938202798812,0.2951646691657,0.14945946638617,"Thomas Partey","Arsenal","Premier League","MF,DF",2,2797,0.336282485252281
"129",0.476880206732231,0.461289531507091,0.0640228310540457,"Idrissa Gana Gueye","Everton","Premier League","MF",2,3063,0.33527564963445
"130",0.0340329578681478,0.309594980565707,0.525597104962939,"Eddie Nketiah","Crystal Palace","Premier League","FW,MF",1,1034,0.334959370380274
"131",0.201945380783937,0.395557588264272,0.38025443576806,"Emile Smith Rowe","Fulham","Premier League","MF",1,2043,0.334585828204402
"132",0.501729189971799,0.302831501117998,0.158863468180416,"João Gomes","Wolves","Premier League","MF",2,2974,0.333513935932745
"133",0.720017249314762,0.100135854669376,0.062472961191119,"William Saliba","Arsenal","Premier League","DF",2,3039,0.332511470106866
"134",0.129274312797768,0.439572375594238,0.389776060180729,"Nicolas Jackson","Chelsea","Premier League","FW",1,2220,0.329936239721221
"135",0.172360455144874,0.286852254862748,0.443845127388166,"Phil Foden","Manchester City","Premier League","MF,FW",1,1777,0.329106082367876
"136",0.136357853341502,0.505652727508486,0.34415206410976,"Jørgen Strand Larsen","Wolves","Premier League","FW",1,2587,0.326954489374186
"137",0.376086359520812,0.343051556139765,0.251955936851265,"İlkay Gündoğan","Manchester City","Premier League","MF",2,2223,0.325794959127267
"138",0.0700374885242948,0.180719119861023,0.551927529203493,"Mathys Tel","Tottenham","Premier League","FW",1,911,0.325059583088976
"139",0.0412825703763267,0.432670041186639,0.43407954843015,"Rodrigo Muniz","Fulham","Premier League","FW",1,964,0.324670055660517
"140",0.692302477027837,0.10655848793884,0.0664648089882384,"Calvin Bassey","Fulham","Premier League","DF",2,3074,0.324638159156726
"141",0.459175982632534,0.216986145299957,0.250187972547213,"Malo Gusto","Chelsea","Premier League","DF",2,1862,0.323718401176591
"142",0.183451321252458,0.353012941457173,0.38894157900375,"Jacob Ramsey","Aston Villa","Premier League","FW,MF",1,1623,0.322880626116743
"143",0.578191626038415,0.285844894882879,0.0492456040434418,"Jarrad Branthwaite","Everton","Premier League","DF",2,2511,0.322628622287338
"144",0.359513392849325,0.347012413454522,0.255198324393047,"Jurriën Timber","Arsenal","Premier League","DF",2,2417,0.321404154057948
"145",0.152745165537816,0.613175674663417,0.263277775745907,"Jack Clarke","Ipswich Town","Premier League","FW,MF",1,1181,0.320322256945339
"146",0.0993206430871028,0.356128487310993,0.428143069745545,"Joe Willock","Newcastle Utd","Premier League","MF,FW",1,1086,0.318792076629608
"147",0.19039886949436,0.26814915885919,0.40869553778651,"Kai Havertz","Arsenal","Premier League","FW,MF",1,1875,0.31284736221244
"148",0.494789573607511,0.301408912927672,0.104844394771089,"Jefferson Lerma","Crystal Palace","Premier League","MF,DF",2,2274,0.31241241302151
"149",0.36378900908932,0.334001450743822,0.225282127946271,"Pape Matar Sarr","Tottenham","Premier League","MF",2,1913,0.309598378304928
